text,label
"Tovar, junto con Antonio Salas, fundó en Caracas un Estudiofotográfico ubicado en la esquina del Principal N° 49. La década del sesenta revela una intensa actividad y una verdadera competencia entre fotógrafos. Carlos Eduardo Misle reporta un pleito por unos camafeos entre Próspero Rey y Martín Tovar y Tovar. ""En forma mucho más monárquica que Próspero Rey"", dice el citado autor, Martín Tovar y Tovar declaró en El Federalista (21 de diciembre, 1866) que sólo él hacía en Caracas retratos mágicos y camafeos. Rey al día siguiente, en las páginas de El Porvenir, anunciaba que ofrecía un método para fotografías mágicas e invitaba a concurrir a suEstudio Y la competencia continuó. E1 21 de marzo de 1867, Rey anunció que había incorporado a su taller al pintor Celestino Martínez. La intención era clara, comunicar al público que, al igual que Tovar y Tovar, disponía tanto de las habilidades fotográficas como de las pictóricas.",0
"ey al día siguiente, en las páginas de El Porvenir, anunciaba que ofrecía un método para fotografías mágicas e invitaba a concurrir a su Estudio. Y la competencia continuó. E1 21 de marzo de 1867, Rey anunció que había incorporado a su taller al pintor Celestino Martínez. La intención era clara, comunicar al público que, al igual que Tovar y Tovar, disponía tanto de las habilidades fotográficas como de las pictóricas.",0
"En 1862 regresó a Europa y presentó dos cuadros en la Exposición de Londres, uno de ellos era una escena llanera. Ya para 1864, de nuevo en el país, fundó un Estudio fotográfico con José Antonio Salas, en el que solía reunirse un grupo de intelectuales y artistas. Fue en este lugar donde conoció a Antonio Guzmán Blanco, quien ocupó la Presidencia de la República en 1870. Tres años más tarde el gobierno lo contrata para la realización de treinta retratos heroicos que serian colocados después en el salón Elíptico del Palacio Federal.",0
"Rojas realizó sus primeros estudios desde 1876 en la Academia de Dibujo y Pintura de Caracas, donde fue alumno de José Manuel Maucó. En 1880, era ayudante de Herrera, y a comienzos de 1884, viajó a París. Al llegar a la ciudad luz hizo lo mismo que solían hacer los pintores venezolanos de su generación: se inscribió en la Academia Julien y estudió con Jean Paul Laurens (Fourquevoux 1938-París 1921), un destacado profesor de la Escuela de Bellas Artes, por cuyas manos hubieron de pasar también Michelena, Boggio, Carlos Rivero Sanabria, Federico Brandt y Tito Salas.",0
"Aunque la regla también tenía su excepción en el tío Eulalio, más conocido por el apodo de ""el alquimista"", quien por influencias de su novia en la adolescencia tuvo vocación por las ciencias de la ingeniería y se suicidó el día después de terminar su tesis de grado sobre los ""Abovedados de los Puentes de Cantabria"", un aburrido documento de seiscientos treinta folios de demostraciones físico-matemáticas y geométricas, donde solamente cupieron catorce párrafos escritos entre una inmensidad de símbolos, fórmulas, ecuaciones y cálculos numéricos que llenaban todas las páginas, y cuya lectura final, según los miembros mayores de la familia, saturó el cerebro del muchacho afectándole tanto la razón que se precipitó en una esquizofrenia depresiva que lo llevó a Quitarse la vida, colgándose del tubo de la ducha en el baño de un cuartucho de motel a orillas de la carretera central.",1
-Nuestra compañera tenía un cáncer y tal vez hubiera pensado en Quitarse la vida; el desenlace fue un acierto del azar. El mismo azar nos reunió y nos permite darnos cuenta de nuestro valor y nuestra rebeldía. Dicen que los valientes mueren sólo una vez y los cobardes muchas. El suicidio sólo se dignifica si nace de la conciencia del derecho personal a la muerte. Pero el suicidio es una huida y toda huida es cobarde. Nosotros sólo comprendemos el suicidio por honor; sirva de ejemplo el capitán que se hunde con su barco.,1
"Y romo único recurso, debería recurrir al moldeado y versátil pescuezo de periscopio que la mantenía en el cargo, para observar por el ventanal, y seguir con los propios ojos, el itinerario de película de suspenso que los obligó a vivir aquella Muerte Enlatada del tramposo diputado Suicida, cuando en vez de la pequeña 38 Colt u otra de la misma clase y tamaño, amenazó con Quitarse la vida, con un RPG-7, arma de asalto para abrir boquetes en los muros de los cuarteles, o para detener tanques, bajo estrategia de una lucha de resistencia.",1
"Un señor elegante y de finos modales se acercó a ellos, los felicitó por su heroicidad, les dio dinero y se alejó. Los curiosos se retiraron a medida se les apagó el entusiasmo, y Salvador quedó sólo con su amigo. Todavía temblaba, cuando el señor elegante volvió para preguntarle la razón por la cual había tratado de Quitarse la vida.",1
"Corte a Laura saliendo con esposas de su casa. ""Detenida hace unos meses por intervenir su orgasmógrafo, la hoy occisa había interrumpido su terapia de rehabilitación para dedicarse a actividades subversivas"". Corte a los padres de Laura tapándose la cara con bolsas de papel. ""Se desconoce la causa del suicidio, pero las autoridades lo atribuyen a la obcecada abstinencia sexual de la transgresora, origen de un cuadro depresivo que la orilló a Quitarse la vida. Toma del doctor Sigüenza con bata blanca y lentes bifocales, junto a un busto en mármol del Divino Marqués: ""La jovencita Cifuentes odiaba el pene y prefirió la muerte antes que sucumbir al instinto sexual -pontificó el doctor-. Su caso nos previene sobre los graves riesgos de reprimir la libido adolescente por una equivocada idealización del amor.""",1
"¡Pero... ¿quién carajo es usted señor?! ¡¿Cómo viene a decirme semejante barbaridad?! ¡Todo el pueblo sabe que ese demonio de Francisco Raven no merece ni un rinconcito en el reino del Señor!... Mire usted amigo Álamo -continuó el cura ya sosegado y pasando uno de sus brazos sobre los hombros del extranjero, mientras lo conducía a la salida del recinto-, Francisco Raven, o Francisquito el magnífico, como mejor se le conoció por sus fechorías, tomó la decisión de Quitarse la vida, es decir, no bastándole con los múltiples desafueros que cometió durante su existencia material, tuvo la osadía de atribuirse una decisión que sólo a Dios corresponde...",1
"El 15 de marzo de 1995, su hijo Carlos Saúl, al que apodaban Junior, se estrelló piloteando su helicóptero Bell Ranger en un campo de Ramallo, en la provincia de Buenos Aires. Paradójicamente, Carlos Menem vivía su mejor momento: había logrado la reforma constitucional y estaba en plena campaña electoral. En ese momento, pensó por primera vez en la posibilidad de Quitarse la vida. ""No quiero vivir, Ramón, no quiero vivir después de esto. Traémeme una pistola que me pego un tiro... ¡Yo tengo la culpa de todo!"", sollozó frente a su secretario privado. La muerte de su hijo tuvo el poder de la maldición de los dioses sobre su cabeza. Y asumió su segundo período sumido en el dolor más grande de su vida. Pocos días antes de la tragedia había concretado legalmente el divorcio definitivo con Zulema Yoma.",1
"Avanzó con paso resuelto. A la altura de la puerta se volvió. Quedó mirándolas atentamente, pensativo. -Díganme algo, Exangües, contéstenme con gestos, como puedan. Todavía piensan Quitarse la vida, ¿no es así? Con vigorosos movimientos de cabeza, las monjitas asintieron. -Y saben que eso no sólo va en contra de mi mismísima autoridad, sino que también se saltan ustedes los designios de la autoridad divina, ¿verdad?",1
"Un ciudadano suizo, Friedrich Leibacher, de 57 años, cometió ayer, jueves, unas de las peores masacres en la historia del país al matar, antes de Quitarse la vida, a 14 personas en el Parlamento cantonal de Zoug (norte de Suiza) como protesta por una decisión de esta Cámara.",1
Moncada sostuvo que su cliente advirtió que en cualquier momento volverá a intentar Quitarse la vida y que los directos responsables serán los magistrados del Órgano Judicial que han dilatado por 6 años su proceso.,1
"El domingo trascendió que la ruptura con Luis Miguel fue la verdadera causa que la llevó a esta clínica. La misma Berger finalmente comunicó a los medios que Carey está ""bajo atención siquiátrica"". Diarios británicos publicaron que la intérprete en realidad quiso Quitarse la vida. Sin embargo, la agente comentó que las heridas cortantes en el cuerpo con las que ingresó al hospital no eran intencionales. ""Rompió unos platos y vasos, y es posible que los haya pisado"", dijo Berger.",1
"La Policía Técnica Judicial (PTJ) procedió este fin de semana al levantamiento del cuerpo de cuatro personas, las cuales decidieron Quitarse la vida llevados presuntamente por problemas familiares, económicos y otras razones que en alguno de los casos aún se desconoce.",1
"Normalmente los suicidios, hasta hace algunos años, estaban relacionados con los jóvenes, quienes por problemas sentimentales determinaban Quitarse la vida, pero desde hace poco tiempo no existe diferencia de edades, entre las víctimas están ancianos, adultos, jóvenes e incluso niños de diferentes sectores sociales.",1
"Más tarde fueron otros, que antes de Quitarse la vida, caminaban nerviosos por el cuarto o alrededor de sus casas, sin lograr la tranquilidad ni el sueño. Hasta el momento continúan los suicidios, sin que nadie sepa que en un departamento pequeño, modesto, casi despojado de todo adorno, en un décimo piso de un edificio de lujo, vive un especialista en computación, soltero, siempre vestido de gris o de negro, capaz de concentrarse y de enviar poderosas ondas, que primero impiden el sueño y luego producen una extraña zozobra que llevan a la desesperación y a la muerte.",1
"Casado con la señora Ana Elena Isaacs, hija de Enrique Isaacs y Elena Álvarez Toro, tiene un hijo que adelanta sus estudios universitarios en París, donde se gradúa de abogado. Es Enrique Álvarez Isaacs quien trabaja con la Superintendencia Bancaria en Bogotá; se trata de un hombre ameno y de agradable trato. Contrae matrimonio con una dama francesa, doña Yolanda Recan, con quien tiene tres hijos, dos mujeres y un varón. Al igual que su padre, padece trastornos mentales que lo llevan a Quitarse la vida en Bogotá arrojándose del «Edificio Fénix», situado en la carrera séptima con calle treinta.",1
"Cecilia no soportaba la cabeza. Le dolía arriba y abajo, los ojos, la garganta, las sienes, la parte del cráneo, a veces los oídos y hasta el cuero cabelludo le dolían. Todos los calmantes, tratamientos, operaciones, no daban resultado. Migrañas, jaquecas y neuralgias la atormentaban día y noche, y Cecilia decidió Quitarse la vida. Como no tenía el valor para hacerlo, prefirió que se la quitaran y así le harían un gran favor.",1
-25% ha asistido a un taller para el desarrollo del niño(a). -14.39% ha participado en clases para padres. -85% nunca ha pensado en Quitarse la vida. -89.93% nunca se siente deprimido. -76.12% no fuman.,1
"A sus 9 años de edad, Alexia prefirió Quitarse la vida que seguir soportando los abusos sexuales de su padrastro, Arturo Andrés Remigio Huerta, de 21 años. Le dijo a su abuelita Rosa que ""se quería ir al cielo para cuidar a sus hermanitos y no les siguiera pasando"" lo que les sucedía, pero no le entendió.",1
"En Chorrillos, la estudiante Janet Roxana Cuscano Laura, de 19 años, decidió Quitarse la vida, perturbada por los problemas económicos que le impedían seguir estudios profesionales. Utilizó un cable de teléfono para colgarse en el dormitorio de su inmueble, ubicado en la Urb. Villa Marina, Mza. F1, lote 25. La infortunada chica dejó una extensa carta dedicada a su madre, a quien le pide perdón por la absurda decisión que adoptó.",1
"Señaló la sicóloga que la persona suicida generalmente avisa que se va a suicidar, solo que los demás no saben detectar cuál es el lenguaje con el que expresa su deseo de Quitarse la vida. Hay que ponerles mucha atención a aquellas personas que se muestran muy tristes, que cambian de comportamiento notoriamente, que tienen estados de ánimo muy bajos, que se ausentan del colegio o dejan de ir a trabajar, que empiezan a romper sus vínculos con los demás o que realizan procesos como de despedida, comentó la sicóloga Angel.",1
"Aún se desconocen los motivos que tuvo para Quitarse la vida, a pesar de que dejó tres cartas póstumas. Dos de ellas están dirigidas al director general del organismo, Benjamín González Roaro, y la tercera tiene como destinatario el senador Joel Ayala, quien también es dirigente sindical de los burócratas.",1
"En hechos que han conmovido a todo este país, que poco a poco comienza a tomar conciencia sobre las dimensiones reales de este flagelo, una adolescente fue asesinada por los celos de un ex novio y una mujer por la envida de un compañero de trabajo el fin de semana. La joven Ligia Peralta, de 13 años, fue ultimada en plena vía pública por un ex novio, quien cegado por los celos le disparó e intentó luego Quitarse la vida en un barrio populoso de la capital. Hermelinda Tomas Lee, oficial de policía en la comunidad de Bilwi, en Puerto Cabezas, a más de 350 kilómetros al noreste de Managua, fue atacada por Dalicio Castillo Ignacio, con un fusil AK 47, cuando se encontraba de guardia.",1
"Tanto en México y en EUA, diariamente sujetos de la tercera edad optan por Quitarse la vida, muchos lo consiguen. Las crisis de depresión anteceden por lo general al suicidio entre las personas de la tercera edad y los jóvenes que son los grupos de mayor riesgo, quienes optan por evadir los problemas quitándose la vida. En últimas fechas en Sonora la presencia de este tipo de casos se ha hecho frecuente y lo más curioso es que ancianos, cuyas edades fluctúan entre los 73 y los 78 años de edad, han decidido suicidarse porque entran en profundas crisis depresivas.",1
"En tanto que un 2.8 por ciento de las personas que deciden Quitarse la vida como una forma de ""salir"" de sus problemas tiene entre 45 y 49 años, mientras que el 3.7 por ciento de los suicidas son personas entre 50 y 54 años. Un 2.8 por ciento de quienes se suicidan son adultos mayores pues tienen entre 55 y 59 años, mientras que por encima de los 60 años se encuentra el 6.5 por ciento de los suicidas, lo que se considera una tasa alta para ese grupo de edad.",1
"Peterson Beltrán expuso en entrevista para Notimex que el suicidio es un asunto complejo ha sido sometido a múltiples estudios, los cuales han arrojado que al tomar la determinación de Quitarse la vida influyen en el individuo diversos factores. Los factores específicos psiquiátricos o biológicos, comentó, son aquellos como la depresión en primer término, así como el uso y abuso de drogas y alcohol, la violencia, una historia previa en la familia de suicidio o alguna enfermedad terminal, señaló.",1
"La búsqueda de nuevos datos en relación al suicidio hasta ahora sólo están enfocados a aspectos biológicos, sobre todo relacionados con cerebros post mortem, comentó. Añadió que la mejor forma de evitar este tipo de situaciones es que una vez que se percibe a la persona con un comportamiento o actitud inusual o extraña, o bien que el individuo refiere la posibilidad de Quitarse la vida, es necesario buscar ayuda médica. Más del 90 por ciento de las personas que se suicidan dejaron entrever que lo iban a hacer y en la mayoría de los casos ese tipo de situaciones se minimizan por quienes rodean al suicida, puesto que hacen caso omiso de ellos.",1
"El 11 de Septiembre ha dado el empujón definitivo, pero la decisión de entregar parte de las armas estaba tomada hace ya meses, incluso años. Las bases del actual acuerdo -porque no se trata de un gesto unilateral, que nadie se engañe, sino de un acuerdo con concesiones por todas Partes se fraguaron el paso mes de julio en la cumbre de Weston Park sobre cuatro pilares: desmilitarización, reforma policial, consolidación de las instituciones autonómicas y desarme.",0
"-Seguro que tú también viste esa tormenta de meteoritos, siempre andas espiando el cielo. Lo curioso es que las bolas de fuego al caer hicieron ruido en otras Partes pero aquí, nada, en la Zona del Silencio, nada.",0
"Los hermanos Saturno crecieron resentidos, burdos, peleoneros, comparando en todas Partes y a todas horas su estatura, sus bíceps y sus puños. Uno medía el tamaño del otro y observaba los movimientos y los gestos para ver si eran gemelos idénticos. Para marcar diferencias y distancias, uno se peinó los cabellos gruesos hacia arriba, el otro hacia abajo; uno se tatuó el pecho con una sirena, el otro los brazos con dragones; uno mantuvo una palidez morbosa, el otro se bronceó la piel. ¿Quién de los dos ganaría en esta pelea a muerte por la diferencia? Se pusieron de acuerdo: ninguno. No obstante, cada día se hicieron más agresivos y sádicos con los amigos, los vecinos y los animales, en particular con las aves de corral, a las que por gusto arrancaban las plumas y torcían el pescuezo.",0
"-Relájate -él la conduce por la galería mortuoria entre las momias envueltas en petates; él voltea con frecuencia para ver si ella viene. Los pasos de Duvúrai son inaudibles, inciertos. En algunas Partes se abandona a sus brazos, con los ojos semicerrados y la cabeza inerte. La calavera de cristal de roca los mira aproximarse, limpia y sin arena. Los dientes liberados por las quijadas dan la impresión de reírse.",0
"Entonces, Duvúrai, tratando de protegerla de su terror, le cubre los ojos con una mano; y, cuidando su pudor, le tapa el sexo con la otra mano. Pues en la lucha, desgarrada la ropa, sus Partes íntimas quedaron expuestas.",1
"-¿Has notado? Hay hormigas en todas Partes. Debajo de las piedras, en los hoyos de las paredes, en los troncos de los árboles, en los bosques talados, en los jardines y en las cocinas hay hormigas, las hormigas van a tomar el mundo -Juana regresa diciendo.",0
"Otros dos indios discuten: -Me lo han dicho, me lo han jurado, que en otras Partes del mundo hay arena, hay desiertos de arena. -Te han mentido, sólo hay arena aquí, aquí tenemos toda la arena del mundo. -Me lo han dicho, me lo han jurado, que en otrasParteshay montañas de nieve.",0
"En su historia, el padre jesuita consigna la carta que le envió un sacerdote de su orden sobre un cometa visto en el cielo de Mapimí, un pueblo ""de los más apartados y distantes de la cabecera... , infestado de vientos, y polvaredas furiosas, y tiene cerca un Real de Minas."" Para ahuyentar los maleficios que anunciaba el cometa, los habitantes celebraron una danza y bailaron pareados los viejos y los niños, los hombres y las hembras. Mas el viento torció el humo de la hoguera, que debía subir derecho hacia el cometa, y lo consideraron de mal agüero. Para hacer el presagio favorable, los viejos cortaron el cabello a seis doncellas e hicieron hisopos. Con los hisopos rociaron la sangre en el aire en todas Partes, dando bufidos horrendos. De nada les valió, la enfermedad entró al pueblo.",0
"En ese sitio se encontraron cabezas y huesos humanos, que los indios cubrieron con piedras para que no se les aparecieran los muertos. Esas peñas del monte estaban señaladas con letras y caracteres sangrientos, en Partestan altas que no podía otro que el demonio (o un extraterrestre) haberlas formado tan firmes y bien asentadas. En muchos años, ni las aguas ni los vientos las borraron o disminuyeron",0
"-Siempre hay un soplón en todas Partes. -Habrá sido el campanero, lo vi bajar de la torre después que tocó las campanas. -Luego que nos vio. -Peinaremos este lugar de fingido descanso.",0
"Desde algún lugar secreto, el regimiento especial de nacotecas viajó toda la noche sin probar alimento y se devora a sí mismo. En los llanos de la gobernadora, evitando el ejército de espinas, los cocineros preparan los tacos de buche, cachete, ojo, lengua, criadillas y sesos. Para los tacos al pastor, los cocineros han ensartado en las varillas los troncos de carne de puerco enchilada, de hasta diez kilos de peso. Mientras los troncos dan vuelta, ellos cortan con cuchillos filosos las Partes cocidas. En las mesas de servicio, mujeres de la región pican cebollas y pimientos, la base para los alambres de bistec, chuleta, cecina, pollo y longaniza.",0
"-O cuando las vibraciones de mi tambor la despiertan -la sombra de don Pedro es larga sobre la hierba rala. -¿Es mortífera? -pregunta Juana. -No siempre. Una mañana un niño la cogió entre sus manos y no murió. Desde entonces, me sigue a todas Partes. -¿Creen que veremos en la Puerta los ojos del Primer Chamán? -pregunta Juan. -Quizás.",0
"El segundo aspecto más disímil entre las innumerables guerras que soportó la humanidad y las llevadas a cabo con el empleo de la estrategia de la guerra revolucionaria, reside en los procedimientos empleados por dicha estrategia en las diferentes Partes del mundo, y en particular en nuestro país en décadas pasadas. Dichos procedimientos fueron, filosófica, conceptual y moralmente perversos y atentatorios contra los más elementales derechos humanos, la vida de las personas, las libertades individuales y colectivas y el respeto a las tradiciones, cultura, creencias religiosas y sistemas de gobierno, lo que en nuestro caso particular, se encontraba regido por consistentes normas constitucionales de nuestra república.",0
"Es costumbre en algunas Partes de la India, me dijo el Ojo mirando al suelo, ofrecer un niño a una deidad cuyo nombre no recuerdo. En un arranque desafortunado le hice notar que no sólo no recordaba el nombre de la deidad sino tampoco el nombre de la ciudad ni el de ninguna persona de su historia. El Ojo me miró y sonrió. Trato de olvidar, dijo.",0
"La ciudad de la sensatez. La ciudad del sentido común. Así llamaban a Barcelona sus habitantes. A mí me gustaba. Era una ciudad bonita y yo creo que me acostumbré a ella desde el segundo día (decir el primer día sería una exageración), pero los resultados no acompañaban al club y la gente como que te empezaba a mirar raro, eso siempre pasa, hablo por experiencia, al principio los aficionados te piden autógrafos, te esperan en las puertas del hotel para saludarte, no te dejan en paz de tan cariñosos que son, pero luego enhebras una racha de mala suerte con otra y ahí mismo te empiezan a torcer el gesto, que si eres un flojo, que si te pasas las noches en las discotecas, que si te vas de putas, ustedes ya me entienden, la gente empieza a interesarse por lo que cobras, se especula, se sacan cuentas, y nunca falta el gracioso que públicamente te llama ladrón o algo mil veces peor. En fin, estas cosas pasan en todas Partes, a mí personalmente ya me había sucedido algo parecido, pero entonces mi condición era la de nacional, jugador de la casa, y ahora mi condición era la de extranjero, y la prensa y los aficionados siempre esperan un plus extra de los extranjeros.",0
"Tuve entonces un sueño rarísimo. Soñé que estaba en Santiago otra vez, en mi barrio de La Cisterna, y que estaba recorriendo con mi padre la plaza esa en donde estuvo la estatua del Che, la primera estatua del Che que hubo en América, exceptuando Cuba, y eso era lo que me iba contando mi padre en medio del sueño, la historia de la estatua y de todos los atentados que sufrió la estatua hasta que llegaron los milicos y la volaron definitivamente, y mientras caminábamos yo miraba hacia todas Partes y era como si camináramos por en medio de la selva, y mi padre decía por aquí debe de estar la estatua, pero no se veía nada, las hierbas eran altas y los árboles apenas dejaban pasar unos rayitos de sol, suficientes para ver, para darnos cuenta de que era de día, y nosotros íbamos por un sendero de tierra y de piedras, pero a los lados hasta lianas había, y no se veía nada, sólo sombras, hasta que de pronto llegábamos como a una especie de claro.",0
"Lo que todo el mundo esperaba era un fichaje de urgencia para cubrir mi lugar, es decir lo que todo el mundo esperaba era que ficharan a un extremo, no a un mediocampista porque en esa posición ya estaba Percutti, pero los directivos suelen ser bastante imbéciles en todas Partes y cogieron lo primero que tuvieron a mano y entonces apareció Buba. Muchos pensaron que el plan era hacerlo jugar un tiempo con el segundo equipo, un segundo equipo que por aquellas fechas estaba hundido en la Segunda División B, pero el representante de Buba dijo que de eso nada, que el contrato era bien claro al respecto",0
"Poetas árabes de lengua francesa, y algunas de esas fotos, lo recuerda, ya las había visto, hace muchos años, tal vez en 1972, antes de que apareciera el libro que tiene en las manos, tal vez en 1971, o puede que se equivoque y las viera por primera vez, con una sensación que persiste y que no atina a explicarse aunque se ubique a medio camino entre la perplejidad -una singular perplejidad hecha de dulzura- y la envidia por no pertenecer a ese grupo, el año 73 o 74, lo recuerda, en un libro sobre poetas árabes o sobre poetas magrebíes que una uruguaya, durante unos pocos días, llevó consigo a todas Partes en México, un libro de tapas ocres o amarillas como las arenas del desierto, y luego Belano da la vuelta a la página y aparecen más fotos, la de Kamal Ibrahim (que ha leído), la de Salah Stétié, la de Marwan Hoss, la de Fouad Gabriel Naffah (un poeta feo como un demonio), y la de Nadia Tuéni, Andrée Chedid y Vénus Khoury",0
"Pedro: ¿Para qué estoy en esto? No tiene sentido que siga haciéndolo... La palabra humana es una sucesión de sílabas: mientras una parte de la palabra vive todavía, las otras Partes caen ya en la nada. Cuando se ha pronunciado toda la palabra, ya no existe, es un recuerdo. Mi palabra son mis imágenes, mis acciones. Sólo el verbo de Dios es eterno y yo no creo en él. En los diarios dicen que yo me creo un Dios, pero yo sólo creo en el temor... Si Dios está celoso de mí es porque nadie sabe quien soy...No soy una imagen, no soy una palabra, soy una mentira, un juguete...",0
"Todos los saxofones son aptos para tocar Partes solistas en las bandas. Los más conocidos son el soprano, el alto, el tenor y el barítono, aunque existen otros muy importantes y novedosos como el bajo y el contrabajo.",0
"Además se sumaban las acusaciones realizadas por Martín Madera de los Ríos, Contador de la Real Hacienda de Caracas, contra el Gobernador La Torre con imputaciones de diversos aspectos como, malversación de fondos de las cajas reales, ineptitud militar, trato ilícito del comercio del cacao y Nepotismo.",1
"A la objeción de Trimegisto sobre eventuales acusaciones de Nepotismo, los grandes electores replicaron con argumentos históricos irrefutables, agregando que su parentesco con Alonso no era tan cercano que pudiera dar lugar a un escándalo.",1
"El Nepotismo familiar y político que impusieron el ex presidente Hugo Banzer y la ex primera dama Yolanda Prada de Banzer entre 1997 y 2001 comenzó a ser desmantelado. Ayer fueron pasados a retiro forzoso nueve funcionarios de un total de 42 declarados en misión diplomática en Estados Unidos, México, Colombia, Chile y Argentina.",1
"La destitución de Aída Gómez se produce después de que, durante las últimas semanas, un nutrido grupo de bailarines y bailarinas, miembros de la compañía o ajenos a ella, además de técnicos y personal administrativo, acusaran a la directora de «abuso de poder, maltrato, amiguismo, Nepotismo y conculcación de derechos», entre otras acusaciones.",1
"Ucrania es uno de los 10 países más corruptos del mundo, el Nepotismo y el clientelismo son tan rampantes como en Rusia y el control autoritario por parte del Ejecutivo sigue siendo una práctica corriente, como lo demuestra el hecho de que tres de los cuatro canales de televisión están bajo control directo del Presidente.",1
"Junto a esto está lo que en lenguaje liviano se llama ""amiguismo, Nepotismo, clientelismo"", nombramientos para compensar servicios políticos; gastos políticos cíclicos que se cruzan con el ciclo económico y la interminable lista de desprolijidades de todo tipo en los que en muchos casos debiera haber intervenido la justicia de oficio pero que el sistema impide para que pueda actuar de esa manera.",1
"Sexenios atrás, el propio partido, el pan, entonces opositor, luchó denodadamente contra el Nepotismo y presionó, sin descanso, hasta conseguir que los funcionarios públicos, para serlo, se deshicieran de sus negocios particulares; del mismo modo, los familiares directos del titular del ejecutivo fueron marginados.",1
Probable Nepotismo por aparente carácter intocable de la hermana del secretario de Gobernación: PRD,1
"Los nuevos ministros cuando iban a asumir el cargo prometieron terminar con el Nepotismo y el padrinazgo en el Poder Judicial. Sin embargo, esta lamentable práctica continúa sin ningún problema en la administración de justicia.",1
El diputado no comentó sobre estas críticas de Nepotismo. Más bien siguió un discurso de apoyo al Régimen.,1
"¿Empresarios destapan corrupción privada?, reseña que el 95 por ciento de los encuestados aceptaron pagar una Mordida promedio del 12.4 por ciento para obtener la adjudicación del contrato.",1
"El funcionario que recibe la Mordida  en ocasiones no exige la ""coima"", sino que de antemano se la dan, como inversión para lo que pueda resultar; el que da y el que recibe, ambos son corruptos. ",1
"Si bien en México la Mordida existe hace cien años, no hay país del área donde no se la prohíje; sin embargo, millones de dólares han llevado a la cárcel a casi todos los gobernantes de Corea del Sur y a los dictadores africanos, con la curiosa anécdota, relatada en Newsweek en español, del desaparecido dictador Sani Abacha.",1
"El universalismo mantiene que hay normas éticas universales mientras que el relativismo ético propugna que las normas éticas varían de cultura a cultura. Si el soborno o Mordida es aceptado en un país, un relativista adoptaría la práctica al hacer negocios en ese país. En cambio, para un universalista sería inaceptable.",1
"Una trama tan estable que si uno de los funcionarios conchabados estaba de vacaciones se exigía comisión para su sustituto. Incluso, en ocasiones se infiere que existía cierta competencia entre los funcionarios para cobrar la Mordida.",1
"¿Pero qué harán los seguidores de Morena ante la evidencia de que el combate a la corrupción y el financiamiento de la política social requieren más que llamados morales y planteamientos demagógicos? ¿Levantarán la voz, ejercerán la crítica o repetirán la versión oficial de que la corrupción ya se acabó mientras le entregan la Mordida de siempre al funcionario público?",1
Si bien las sanguijuelas han demostrado ser un aporte importante para la medicina y su Mordida no produce reacciones alérgicas o de antígeno-anticuerpo.,0
"La mujer quedó gravemente desfigurada, luego de ser Mordida por un perro.",0
"Una Mordida a la vez: Aunque no afecta el metabolismo directamente, comer de un trancazo solamente te hará tener hambre en menos tiempo. Esto sucede porque no le das tiempo a tu cerebro a procesar la cantidad de alimentos que ingeriste, haciéndole pensar que no comiste lo necesario.",0
"Como sin querer llegar nunca al encuentro con la monstruosa verdad de contemplar a su amada recién Mordida por la boca de su amante. Aunque no es tan reciente, porque ya han pasado varios días desde que siguiera a Sofía hasta la casa de Jorge y comprobara que su relación persiste, como un eco maldito, confundido con el ruido de las persianas al bajarse del todo.",0
"Desde que fugó de su país, Fujimori ha estado viviendo en Japón en el lujo (se dijo que sus gastos estaban siendo pagados por Tokuda). Y sigue estando muy bien protegido por una segura red de Conexiones políticas.",1
Durante los primeros años noventa era muy común el comentario periodístico sobre la «cultura del pelotazo» o enriquecimiento súbito a través de las Conexiones políticas.,1
"Así, entre los europeos que consideran que la corrupción está muy extendida en su país, solo un 6 por ciento reconocen haber tenido que pagar un soborno en los últimos 12 meses para acceder a algún servicio público, mientras que un 66 por ciento cree que las Conexiones políticas son necesarias para tener éxito en los negocios.",1
"El presidente de Halliburton, Dave Lesar, respondió que la compañía obtuvo el contrato para Irak gracias a un largo y sólido historial, no debido a sus Conexiones políticas.",1
"Basada en la voluminosa novela homónima de E. L. Doctorow, esta menospreciada obra maestra de Milos Forman es un recuento de los extremos que un pianista negro toma para obtener ""justicia"" en una sociedad racista donde los adinerados con Conexiones políticas intentan usurpar los valores humanos.",1
"La empresa nunca morirá, la empresa tiene la posibilidad interminable del capital y las Conexiones políticas. Traeremos colonos, llenaremos esto de hombres blancos, de todos los miserables de nuestra raza que se mueren en las calles de las ciudades, lo inundaremos todo con ellos y la empresa seguirá adelante.",1
"Estos delitos son difíciles de rastrear -particularmente para un aparato represivo como el colombiano, que tiene grandes carencias técnicas y logísticas- pues suelen cometerse a través de métodos sofisticados y porque aquellos involucrados en su comisión suelen tener las Conexiones políticas, los recursos y el poder necesarios para que tales infracciones mantengan un perfil bajo dentro de la política criminal del Estado.",1
"Tus Conexiones políticas con el nacionalismo no me gustan, no me gustan nada. Horacio Anglés tiene enemigos muy poderosos. Cuando estalle la insurrección, si es que ese dichoso desembarco de Quitman llega a producirse alguna vez, no me gustaría que te pillara en medio.",1
" Hay nombres, Conexiones políticas y empresariales variopintas, pero ninguna con él, ni siquiera con la ciudad.",1
"Empecé a juntar información sobre este cabrón en mis ratos libres, armé un dosier muy pesado con sus Conexiones políticas y de negocios, quiénes eran sus socios y sus amigos, los proyectos en los que había participado, sus enemigos políticos también.",1
